study_hours_per_week,attendance_pct,assignment_score,internal_marks,sleep_hours,final_exam_score
18.24983750124034,69.77207434801595,70.08363814367952,30.27552809364673,7.802128458618119,57.129536337477205
16.38976032662362,77.42623462576655,83.0712259663731,10.093381172696084,7.862223511886977,48.8154428719164
31.113669107053624,63.314159261224106,65.26453800295532,24.734012701329213,5.583772944207355,64.08777201877425
19.919016651572395,83.9922312260528,79.7635776935622,33.62806970043574,5.848846263447131,67.77774040809618
13.653734426264599,86.4719593970274,80.05470159166627,22.141647725962564,4.160921340514573,60.194525124702096
24.935269472619133,75.16813537700627,85.6020990749888,30.47187377271678,6.190619178917246,67.95403809153707
12.674938100173867,95.73986763290033,100.0,33.57498000642158,7.956703186385658,81.08208443798858
21.25318157002853,67.7423433699766,78.92415967178766,27.25960639313788,7.516946515748371,69.5959553813609
8.241979256721347,65.3562511979018,69.91036374292501,31.363710167972567,6.778486737047876,47.074717440215444
12.030883706609417,82.24451818559972,74.74425687808005,22.2981394777231,6.977699716281947,63.935365350114296
21.18116741521474,90.47098302612154,57.30924095110882,28.34710976243163,6.311114457424594,62.76925791190189
24.430799479972464,96.83927691457869,68.05286868910942,34.88172935671378,7.2047588824017845,71.4401338810855
21.028209687139825,75.4111573713106,70.90717561886896,31.255783687747474,7.7658782794806145,52.11720726658479
19.306110305670558,90.78680833431295,69.75911602065408,25.307749843488516,5.3841132125895275,60.27337358966032
18.193377826464268,79.61491530499293,76.52354872033722,31.793731234326344,7.299647687837348,57.409698511331214
11.128868057795437,78.2737270005918,66.775800676178,35.71687832509294,7.932434870954667,61.22328727178262
15.68093474963175,88.83659937486672,86.21030667324472,13.600469771380176,6.5848997110366305,64.46150181087123
17.236167374241276,86.52322878413419,75.00207064918197,39.27259251964718,7.700700612120584,54.83516275907018
26.342733357313495,64.2360784301575,74.90699678861385,27.309962090551423,9.0,60.00640387257085
22.06170973741077,94.76540349725896,71.72105283487082,33.403919465921845,6.895657207013108,72.8829984521116
9.421759067823597,93.80091354147451,76.55190683858979,39.57797538916182,7.3933070500053235,62.79818629425609
21.94450381636877,73.7443729849047,83.25098264667635,19.026610422156274,6.261942916338608,62.230033142819074
17.6895063175021,83.95803533437409,66.32869784289099,24.324471980579627,7.1812511626020505,59.94169784125181
15.938467998164247,84.94030186282738,68.41883510924744,27.691610432994363,7.460271624982304,60.881011681932414
23.67005773304521,82.60673765823907,71.96273971223336,23.729971831004573,7.194842340270138,60.36943593553595
26.185997134975707,74.4969484615458,61.54129076526785,43.87949260669447,5.980304680291143,57.82143736048053
25.587680714697193,73.28376632061949,66.80742140278502,23.145823249385657,7.206361771325451,53.079731657444725
14.964694860664169,79.74445929008554,70.23779126455341,25.555625764105066,8.462195938717636,60.89779174113536
18.144725744892714,91.72729019259364,83.74389180712727,31.635112252823813,7.448635764514528,66.65147112734874
21.987580588421384,85.43600154594432,77.62561329001925,20.38280379139129,7.961987189071841,61.55298692491502
25.853270762734155,76.29385667913894,76.93589911367545,26.83455430594989,6.762988029987373,60.51438230301074
17.12495457292826,87.71698710648344,83.50897962167971,32.5396260900014,7.74990023942371,63.69026306205363
18.886046140017097,51.51457379369924,73.62628211600604,27.33711676493991,7.279267838216526,56.69797955235046
13.36199015596383,91.48765700372104,78.9046484992889,29.252905128800414,6.049089270312768,60.03241764341238
12.822760255515975,62.60286221221901,73.96778247067503,25.765343100413034,7.318521004798875,44.6693351515742
24.875154934365188,76.37559058596868,77.65362349399628,17.884237526553864,6.008303336559689,62.968661145719324
28.137440171424938,68.80330105373856,69.17241342388418,32.57274569071391,6.367119725115208,60.47519333705907
19.567939270517996,67.05318524279095,50.611828417235714,44.03946457317793,7.189328307292374,56.98577374480687
26.021197387352146,91.6082678737852,73.65720837813696,30.147213046267506,7.297244273380124,75.9551983140069
22.169816150285804,75.32298798688109,89.2274813609994,31.802112937980397,5.810767534922871,63.87051560551013
16.129281472369254,83.46503881730716,84.26215402241593,35.541782040934876,8.053985771182877,66.09202904932548
22.168373633050482,79.53079421120816,84.6539748459117,19.84535602762641,7.5720062783004725,55.71921254001657
29.228219398795815,84.77040827223121,87.36130721806218,43.620117265036846,6.295271564389116,72.65281732463052
19.78504376534029,80.76821891060256,75.88657590961438,31.618630371382416,5.462415203550824,64.56472967700694
29.387861934884036,67.1700777581143,76.97315707405596,43.05485519271287,6.855095420918569,58.80672130875443
4.281529375461535,89.9626681944714,68.8234810456565,24.135736035808087,6.55405628613884,54.416235774593886
24.931415026251344,75.06243416838687,71.8392714397295,44.5444953804626,7.113140457053023,66.77616625747697
20.522282409429028,64.4341810134025,81.15771149771142,36.20124395227826,6.6368833388444335,60.208189941320434
18.205955897204795,75.71884839034088,87.03884437168816,34.42432068681887,4.99254313925499,67.23576360900665
20.550564659213013,95.00759790634311,73.60553724319,31.872195634825182,6.611653061698842,68.03834694568701
8.074586512394642,88.50221742113493,70.49810735148588,28.011771055404406,6.694380888931687,63.82866120570437
18.68196867297493,76.5134786559214,75.00527958856597,39.60425326779098,7.633661024774058,58.02624276573122
22.14267542907048,76.50742295681572,81.01206748929116,31.122878958784376,6.3018003253889505,63.39336478585971
28.867364268449094,76.78364948782617,60.56145183866458,14.263442371302782,8.678674673372566,58.62177132833217
16.890378690358116,100.0,52.03819046862762,21.06250830634398,5.088359449348243,52.3694871867065
15.149038382640875,83.81935452231554,69.49463150508416,28.513233982458022,8.311167497802625,64.11028080312738
16.98945773849278,84.3004164719107,62.79287574085841,32.47999186532444,6.775681029121896,71.09863356241365
25.492412706212445,90.30283454031843,69.9185980235269,29.547292088800834,7.859584872343556,66.5297260103
21.972506657958107,82.38789159026514,73.52219681182528,39.751766318349304,7.079801484058733,68.39759624732663
16.821438777397766,77.40957854179297,70.46751590976987,14.391185087691001,8.139555536025469,54.53682180658742
23.079604598680135,78.03650150915021,89.52467534470745,31.14870349204128,6.612638035447189,61.93869453682671
20.58246529608824,79.28398740585936,78.2674476460232,15.456166196902762,5.901379574822188,48.21365665647841
25.811869943197337,79.62777763490159,78.00474359610828,36.077698363873345,8.420504287271063,63.89991121861151
15.787681436735886,87.2762954363698,81.22207144043402,29.244330284463977,6.886519354117858,55.57791049500514
18.03402712041339,80.519458858073,63.61166882219231,33.35687977619295,7.221558473624211,68.03353854203263
17.647351081207056,87.3264007721558,85.39111787420269,23.08893631528187,8.234751914044795,62.56832772908157
11.218910311207289,79.19283419891417,74.2423571346454,40.23571945326201,5.968044757905565,57.54091841190251
21.776721662387455,80.7863519031609,81.70480617241212,38.33379731247081,7.595490897639257,71.20888140312432
21.566331633079336,60.01799315467892,64.28142766959844,34.6683544240951,6.410105243537109,49.64165273158068
20.030680739854766,89.16327674702481,59.46241233983936,28.963862025092475,6.867830644355628,56.94555960168549
18.59247719974912,83.46488475897992,83.17889658025028,34.638858282361056,7.072278965384289,65.23964165726217
11.507775547697515,89.98010109859652,78.76409526097517,24.344859456101208,5.499778138553064,63.69792901884705
17.476128063407845,51.03744621806311,65.9794844564249,36.8444452721657,6.2211629571795655,53.917535074491276
17.943712900839383,100.0,66.30336918725305,43.19584715459137,8.35107289241314,70.60844659303369
15.186336384670287,78.60410371844826,86.2543478441477,38.56488447983349,7.886191188584796,64.3284184911217
19.032285730003945,91.08182816737516,63.10588107132672,24.163180241540722,6.937360422672765,62.180681090912344
22.42430514088723,69.60094072874469,91.42672953255963,32.891338538184826,7.243123458512893,64.87500851193711
31.31711540726318,86.12773905062569,65.99379265352131,19.654867649930818,6.705757494363542,58.795115617799894
21.047466876991034,69.46584436826343,81.38391925608383,34.57912248940541,8.356583385827982,62.42269514809268
21.545302344336587,73.76231039304194,71.71381524251015,33.60482730290031,6.799647422205836,55.35693594596715
19.553324505402998,99.14031353866787,81.03187431082343,15.041469283742687,7.231842092134848,64.25890572216089
8.48737270820575,78.09317599236654,69.55885997885807,20.70572924870109,8.146030144142065,49.464905286824596
19.8409167473047,82.17432873179723,73.37207093927705,27.73488882604986,6.222628515154094,73.37586020035324
20.36138125964616,88.70067730688754,75.40919175395722,27.59312202287339,8.558789184496893,64.23059145303269
34.77945267491172,84.95681887972604,64.97812544218527,20.32418451664956,5.469538590256623,57.68322390862596
18.845834211313264,81.50418905143576,82.40824345420125,33.11182983481747,8.6296421311128,63.93329147454463
21.809284054001676,83.64961002466225,69.86786433528415,32.0117888715241,6.627324416048025,65.48709049912702
19.79172938176854,100.0,72.71400084659982,28.445846944171844,6.757301252174718,74.71788930030576
12.987931774282808,79.42381202966415,65.05650625391488,23.953667998733096,5.109989828817057,50.126244061158495
26.85693688709012,82.01099046714967,49.376663412046895,38.38965701133251,6.545205282622307,54.78445814069205
24.511598196120644,90.50654396007612,73.08972237399831,43.243256904706364,5.960193468973116,74.06296562393621
24.74619168225828,91.05525932957984,99.12615421612915,26.131508129227704,6.392353654626527,63.64754021981225
14.543675271231567,91.8703030556038,82.84604287898024,25.102664662761434,6.862689034211121,60.183503836489535
28.416765865616597,86.38730222029184,74.80739620265605,33.92966132329597,7.957791614472906,67.95574461609733
11.588893623246314,68.56995087269516,72.37109170791733,27.135764962024112,7.207603351400626,52.23601431282218
23.52114256280162,96.33431532301096,75.22465892812046,28.884822394694126,7.3076766534011135,71.47090499440866
33.142733754859876,68.53654606981311,80.4711911517521,35.91722521379737,5.904480611154438,63.53580538700878
14.056782049215869,83.02635465239034,63.19187184691155,14.725151299941658,6.11924591039727,50.68319387405468
16.602213622383367,72.45724149980641,86.14321694668872,40.546418598821354,8.798725018351313,63.75885897454648
20.597908190525846,79.35861653407008,82.15381315441245,30.58144419463473,6.2647989652367535,63.59212421496917
16.979146075302804,83.2876241030348,82.18185725707934,26.70805484350256,8.656208252057295,62.741888172596745
10.696019413603203,83.21357215450273,79.38475738809727,29.28612676622841,6.756938801119134,60.53336913731286
20.411377848836164,84.21920754235285,75.1961665769399,29.699434840164148,7.002287936143504,67.1408564708416
13.62617771764337,96.13711269058646,81.7286123596682,16.150389572440595,8.07036516022993,62.843415168033246
22.84155458381109,84.5353430151398,80.91814133741379,41.95950581962589,8.271892421938656,71.95673403833342
14.48345459459718,77.55843364709351,71.45959289058976,30.33060505816495,6.889187439720913,49.43383537312215
29.299606430105236,89.64087168288357,69.26398227103098,33.544017043579004,6.611756946478462,69.01508325626523
15.300480245982577,91.89470488924641,76.01856295261987,37.61239816459234,6.944079551477786,67.57566114541383
18.067630902765945,67.72392184863007,90.49020151495188,21.8307003395176,7.337957528232118,61.311927147785966
24.88110330421802,85.97400069849859,62.60892924346099,33.78777519228183,7.8913036868697555,61.37476824030123
12.614814101396268,87.01172742310898,60.324747342475604,27.85887127280965,7.004229858994152,53.040454683022695
21.364759607624777,77.02436496640009,76.64760841236517,36.77416620173195,7.6188862980231535,61.090400609318614
27.842856525694568,93.75706813311619,75.50887701856018,12.982180637188037,8.63835973227094,68.04622766324277
10.355100592632635,78.49944412967473,76.73341664370409,29.207245598069846,7.3813096122647845,61.69630062413394
21.107803151193824,81.25576453471542,77.439531979085,25.177434753728306,7.311652856004779,59.590293649491414
21.55929676549054,78.26928175716131,72.76797745365195,33.45810360507324,5.481089174909933,66.13181563773624
24.690937230663863,80.15579047581467,89.89863438602082,33.76035349894562,4.369269863170937,67.30207266237261
12.578295734731508,69.03724913104799,58.99096021523484,24.338992841423792,7.388375729230169,49.17297148095716
12.077260321494343,65.59949117405705,66.71502975219754,24.30260908659165,6.905175768719128,48.747932924651
23.131649393701387,95.94505063224972,73.96745239850952,29.114677051541364,6.485217325085258,70.85289896724333
21.781908039399116,71.53038651681672,58.568111888458326,22.826862181478333,7.243530204186345,56.161405192908255
21.50295710207526,70.08607650543692,73.24145595567929,36.735869563617015,6.939596270803092,72.29527883652939
22.078689256981853,58.466098863962856,91.61470165728018,27.04634239642043,8.127780250633899,54.81878424839228
15.919851670529056,73.61038252310497,75.20886488295962,6.744094245426869,7.086110868258978,53.24160578669538
21.39352218296602,66.76910206592501,77.30700905718683,27.001423547025553,6.253076714929833,54.7698538952129
21.758434839792088,96.4201516013637,62.3983523482742,21.691649433248223,7.990166238959289,58.44107638447089
15.713891491841792,90.09817089342634,68.83638591960522,16.949793476312436,6.782868925053798,57.07571101811561
31.19464706686854,73.11849654822277,71.24803619676064,20.10058689421942,7.526536683672307,62.262686544390384
22.842997525470725,100.0,71.82284903243766,30.87526777466376,6.5225892938072,82.90081132382608
12.852179016784108,89.81765486991594,87.81643795003768,40.62912662598585,6.350173114502564,65.3777690260054
23.939321651802977,76.75168616491378,80.57691060725125,32.50547579091984,7.084168230185696,58.75338200177124
14.151909978636072,55.005942851264265,63.88542043062968,25.147972894274083,7.012828643543685,48.770681708349244
24.722507622454714,100.0,77.46504778432005,33.647233561365624,7.479827035366833,61.31514676645263
26.951573474044423,66.10427533236404,79.98221748496785,26.327277518248067,6.731354246690257,60.10758929952322
15.075906089889738,63.546012530431085,86.40149038521267,24.44319704669484,5.163640216229602,53.87696051471579
25.78025677546593,90.2257043200964,90.80540686568374,20.765098654136125,6.567226116411612,71.60506562607132
22.47668556161899,100.0,64.84905808172131,15.985369545986247,7.793818467143816,67.76878574166078
24.93236095996694,93.84272818510519,66.89142488789662,26.88061034752444,6.702623920756894,62.89493088319154
31.380757895923686,85.6390912005236,62.42422141085384,31.264427919361054,6.753616597485452,65.87001719169106
18.52767130398278,85.94754341665286,72.65980140893019,29.22701063988088,7.9863765059059375,58.51074625063717
15.477583013855062,88.53415558780307,79.66358374446335,26.67226457642113,6.288026772741077,55.73713491741953
14.66291342224686,87.58928589786765,84.87334516589102,22.43403151442575,5.4571967817571005,61.59119325577138
15.105138290207371,82.81191423969376,74.24048976357477,34.86596953347975,6.839368880474506,54.75578892702495
19.537389743515376,81.04201103951875,71.80152476745155,19.46294464042732,6.515826048751263,55.46526505074814
22.046911848899864,79.37406872100478,76.5175799224874,36.208223310747805,6.033753680246746,59.042666559100375
21.660144795980113,72.46035411133323,66.64857098369977,21.9822638485862,6.824621544101309,58.65329868620779
24.963099494216145,77.19324923133226,95.89538721694774,23.98051810117572,7.491505647246783,74.76566071020585
20.078011351267442,63.07043185804615,58.923389728819416,18.265718475074586,6.990711438432184,43.21194452653326
28.721204462943902,79.0166037320525,76.84740578895725,25.988782824914907,7.306981072686238,55.62009747820888
18.412059000572263,70.11408892849083,95.2360621922964,37.80249966782383,8.813407698515423,64.41048794014718
36.32101499953771,68.96410682784229,75.06799844559998,34.12502470755165,6.657121138442436,67.50789619851705
23.754004086590037,81.79894151153478,73.09960964998506,37.82737689622428,7.2783486346446695,67.11729034672857
14.857054661502305,93.920022863446,71.42554577189573,34.17714036747149,6.490786637400865,61.15657619693425
13.574645011633326,89.18316606002313,73.19608318237592,21.170641371757046,6.153640280113027,56.606305017755254
22.89483449145911,64.29499396376823,88.7284847467653,27.353686205379542,6.41509234658223,61.732816471821074
18.659223288044895,70.10371863429663,52.88138088670493,23.7584069670603,6.521241428478311,56.52730067923386
24.284002964552553,89.40771187988216,90.33433701296326,40.64459923231232,7.359475797547126,63.12905626570942
22.83942574744127,70.1751260646169,60.76042847549855,20.42569082858951,9.0,53.407346441624966
19.563026524058763,77.75366850002976,72.33347670765585,37.149581515112885,6.28395656372416,62.93020585967074
14.91923769158957,85.50052099024552,70.70755579701338,37.143630960870155,6.5833746943845375,57.09618241467075
10.910916651884811,70.31655545136366,80.88553269770719,44.6369616137287,6.936876986888752,68.24290663729242
17.320910287597872,81.0537550614596,59.01875648116253,26.722507258964022,7.395798848709747,53.31793515936972
25.138392765940836,66.65974505081796,79.62172666081943,35.698577276641295,7.263550811954785,62.626350384313064
21.284562464781224,73.98632356048786,95.24309623286852,48.25321469231074,8.284095793948117,73.28492033598941
12.525567327728073,83.19781934142537,61.368259954071895,25.058866584530428,4.573607929464792,50.343821453188085
21.039085555107093,64.0700626646833,76.89706167610396,17.719678019741124,4.613070129804328,43.50954714398175
22.31190427837302,84.40474737960399,68.3801782220339,14.95991972873789,6.5041218279898505,55.75017619550812
14.696855382793203,79.80362201073319,79.25887206193036,35.70169623089065,8.09730018754371,67.04765044967688
20.92235063567317,85.52489954417148,75.19147777415752,14.93479833553133,5.434351968394404,56.670080586850446
20.349252310676,82.23914134064661,68.58513090955691,27.021447576496616,4.0,54.43765750509746
13.142178213016262,93.64140429973844,79.87872284871074,33.49850549631169,7.571179406219208,69.10275736568853
22.1467241620897,81.25224502647907,93.04348109786743,31.48140429463931,7.243657223702715,65.47010722868994
23.364707158209406,75.70594458874747,73.09096208272702,33.403558913473375,5.90979159320057,59.437488774665546
26.498307459051663,81.22297503032284,82.19757942148182,31.778318846406833,6.01446039927907,67.34356842479718
26.322812312209418,85.43298029036387,62.06727042128836,40.230926506507146,6.030256280365325,70.14291146770029
11.733983792257455,80.48860070325705,65.43563623181991,22.381468954089623,7.11053531747394,65.27897535709641
14.373049760509264,80.40591691203882,79.72406277880377,24.584038892331748,6.373684723816993,61.951347077522165
23.09021160325196,72.98008312193245,89.84116028535965,23.81872443783341,7.494063918975519,68.09921191805715
23.08271570547325,73.37099082449052,78.5561334878566,36.64153449490088,4.145373337095609,59.79919781973389
23.090286117836285,65.97394728200307,71.86941969476845,37.20318870716051,6.143148134872201,54.81440133220963
40.0,97.4957674318694,74.99291405423354,33.60980255454807,5.87394603908895,77.57888357441205
23.425343064159,67.56136764608715,62.495922660302824,39.46794933511942,6.743659321627508,60.22833039561377
26.813393841083595,73.07094802204092,81.04515326355367,20.575673060988954,6.461952241509861,55.54812631209345
25.724010580959213,72.81592734430802,83.82333062323409,43.3377928924091,7.797843779895767,67.49523672656937
23.908347507834787,88.94924376944441,70.4790966716692,42.18590897369806,5.1406632283399425,69.9574585339596
18.108384532157928,77.05050321707972,70.29957852240499,35.88497597796597,7.045491476330752,62.31946444232945
24.553815322959604,92.47742072673734,77.65878229652049,44.25439127016848,7.558336423211705,75.12881519838285
15.36304871277457,73.26509375756132,70.63280263959405,16.74701433857781,8.856647436561955,54.694864682116034
18.579088359559947,82.78994162223802,74.33867385374178,25.804414909898785,6.518234028906525,57.459659628272355
17.087818713025378,71.64652946740243,95.99721789166516,24.117572314544383,7.324458604352517,57.565309638361796
20.491244836317936,100.0,72.52974299254004,35.771834590058745,5.196137207437635,62.08643300743403
33.887951400041054,68.12401580970487,71.41659847978778,21.598874083182835,4.608043795686976,69.37205945761337
8.796408844449513,83.09820710227028,68.52458194364841,36.05996119469988,7.8447743757817,57.8402103110328
24.11756114224708,86.33776880932099,82.44191971499937,40.96428915197371,6.99443970635193,69.11073647671353
10.32370477286209,84.13799097451498,73.18775826781896,35.561623200671995,8.178512689798422,55.15458423018785
17.1684088052634,78.14712341122292,68.50626961678574,32.27000818929201,5.626597111030251,72.90218587329734
26.533703581804197,78.70179300266574,88.21304032273012,22.09701327279401,7.519902139528752,59.54241264673594
20.385680114572775,80.4381147197911,89.19603004513637,23.225192270997084,8.868817840543853,61.421207455791674
13.533531332424163,78.52997998371511,68.99576434261294,39.996951242373335,7.4197056083572654,61.91303488817013
15.70817774444019,89.6387911679491,56.33460048639384,36.23479203124266,7.276581505591048,63.52243951077331
24.077586493608056,100.0,85.07513689836922,29.687843844979646,7.008556080824349,76.25411209646236
15.61780020969718,74.42508214992166,68.15370174239996,26.656723633872875,5.429118542874088,63.51678399875031
21.29875153749185,66.30197020420923,82.90625599162769,13.793537015108985,8.355572935710349,57.96785387802567
20.27343103942288,79.11717951648745,55.298961822881644,21.43318065052449,6.389142360194934,49.27603311465549
16.0903979143651,100.0,83.92597338299309,45.29135269711779,7.504483256383017,70.8853154454991
32.863664535951955,71.9632543203027,62.88828070719219,19.756355431980268,5.436965693428746,60.783016044383096
23.803514133908067,96.39116805444067,82.30764119066525,31.515838569768647,5.82054033549222,79.98678766762511
7.849144480054356,96.77700814076441,75.14273067836434,38.05955178556159,8.435087399222235,56.632602661087475
21.118725888616567,74.46411758292005,65.46060580603356,19.960618655981662,6.6526977110421575,61.31813635883272
16.029281211389673,85.68983079185276,70.9296368707322,31.477683798248666,8.453275476042545,62.47703194262506
25.114600008777344,96.28396623128538,81.86318456956701,37.50332430008524,6.921769340941482,76.7161614243314
15.244875569403796,76.20872259012513,76.05894453115235,30.099994575258002,5.158102227042143,56.795919370888726
19.311581351198605,77.96419639897638,80.84412980472484,50.0,7.89206759973172,63.94774620547141
23.02992367388274,74.18319086051356,94.76440584515485,16.651205928974438,6.4101076822443925,64.67757978094758
25.194531165020727,69.85243269307134,59.357583882889486,38.469828239071035,7.698688813517044,64.08696018101759
12.798221557665343,73.50722454933992,91.17212574968624,28.617586100828284,7.025210867540082,63.64386938628903
17.992992584954308,67.76059733237743,76.04355937523214,36.1753612386934,5.456881772057129,58.04791344798022
17.150328133034265,80.34083468259226,66.01215951676872,33.53045721359397,7.164294765370569,56.52202080481278
16.080024604557728,72.30026768941359,61.696863742610105,24.13475042312003,9.0,46.01595550944177
30.592725441686582,82.33785911790747,73.10879609222967,31.83197113967472,7.492986458514459,72.01243058651814
22.429890265765735,64.44104353796372,84.2165011192446,15.136788388813702,6.942482246994537,57.52228347048221
12.43469627398973,83.30880232214457,73.72450879622465,34.82598000457115,8.075343401956898,55.611443130913166
25.507171682328657,88.33528961608924,90.11154930247348,32.3852677279242,7.210668465203111,67.90452877098149
32.7329371820758,60.062643574285445,60.48824309948441,35.10928134914482,7.209534230262794,58.28666774333805
26.19479156330688,83.74056569847572,74.87911052153946,38.4649466006972,5.908374827840897,60.27413682972156
10.883780204275919,92.27668992473292,62.47606555586881,32.94095872167769,7.233848025789598,55.03090983710403
17.094595562802493,67.90358981308795,78.63631882624968,31.18471535838621,8.035443416416944,52.34962302227014
27.601466895119735,96.72572386837703,83.868873900973,22.951453306709663,6.163937847899975,67.49723524479079
15.753983206287316,84.19019009366045,70.79238206318946,24.302233890807592,8.424495821246948,55.10195563009763
22.66291656887737,72.94988144241591,48.95786143372866,39.49387696141865,6.908293975854874,50.17528047592848
24.64780432057602,79.44230922342294,76.98948146796495,41.49068324564783,6.112230488461459,77.17076259168036
14.438417170531501,85.58326912521723,79.3673855173351,28.09511650950357,7.997632076920245,67.45772107275528
19.6428478636292,80.76005391412411,79.04294754961698,30.368021978026192,6.713205764261731,58.42994198391402
2.0,85.38755992446369,87.35782191822155,22.76308500004987,7.759514887486108,56.158622288009475
13.85367415199426,70.79326406920634,64.28946320350951,39.38205476213956,6.708241367741463,58.278771499080015
18.48459109164104,81.69360824036077,81.8021610545045,35.32333458953423,6.940173856470096,70.13332680779234
12.513300908210903,65.8628550309502,86.92507512477975,45.52973949170999,7.493560204334291,56.713198804726204
29.794467823589812,78.88773938651299,57.21412415993483,22.973415382562088,7.290897057590006,66.00438762321153
11.419151732236204,70.9609235853521,78.19651825918977,26.97593680785426,5.0044682195482615,50.492645224657416
17.3597330798181,72.64470057410233,69.95820168992329,31.85156738020458,5.878756259905608,50.280453373295515
20.78444346371655,92.36093175210438,74.18477326898355,35.171916301806164,7.929409984790816,71.07441859079603
28.64763973439669,90.9131012059427,78.47676483538336,28.27465889961894,6.867863411098453,75.66322469210488
11.384827092923363,86.09138120907177,70.12771435886448,23.016311276370395,6.476268697228578,68.62794338013494
26.978982512929758,69.07687235327421,68.24291920838388,37.05126023138857,5.641425984742526,55.79860154046068
20.061398366117523,76.83591550305198,75.34152417488025,35.76908290036465,5.920263678724152,65.33523380382583
14.110948093712295,92.13097699979184,64.12754061137197,22.6698071954902,4.978201360038053,54.761311888766514
22.772620845579624,81.41716913639905,64.14174871114815,40.843542408843966,6.898719281298467,68.25902682186174
21.19435817344082,100.0,81.79373282956503,39.36158967357283,6.401562419418953,64.61273600825848
16.398698737047233,83.93317839394372,63.51205964841344,31.07437197798234,6.033412109014685,52.10688358579865
20.418812509940114,81.92049116490031,81.66312500909211,30.636782899008292,6.931876574832047,59.895777647544676
17.68811841882944,76.908835357975,79.6259129285395,34.43246216892726,7.363970630852738,62.24843659696008
20.681104071507487,81.33540904782282,57.741932712094034,23.106375437949936,9.0,54.5160675912126
23.97278404712628,78.47530163619456,68.22435347664344,30.24025183331266,5.488116580436786,64.28525876952949
29.51610089687211,87.0810867668859,86.94109403047372,12.780931643126557,8.159381043300522,71.31903839047438
12.573107007038907,89.56702316794585,65.18834468860318,37.011645164023484,7.973101561015072,64.2822614275652
32.7982002479376,72.14010539492051,70.35595737690612,17.508054220465127,6.220907260623299,68.56913131258172
8.28747320286499,66.68767046442221,79.62060893251896,42.027358627431994,7.203235954586031,58.36311824006228
19.0892894297865,61.637946268967035,82.83390509282596,27.3590392482684,6.542366750662385,49.997221212259426
23.52990323890746,85.07991326912544,72.48461113955504,28.306664144550584,7.185688580418739,70.68757392936861
21.685951206410195,68.96633393826127,69.02489805308359,24.978128751323954,8.50913101340455,54.060078349369675
16.263802881076437,58.471094070475175,89.22369861698508,27.69568900862339,7.605606232631313,60.18157170240832
18.75126649785635,83.88578604530964,92.3889966379758,41.34825076118429,7.508608373233442,77.04661888786377
